date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,psTTM,pcfNcfTTM,pbMRQ
2024-01-02,sz.000625,16.7400,16.8900,16.2400,16.2400,16.8300,199517802,3286210733.0600,3,2.441900,1,-3.505600,0,14.939032,1.117615,7.948685,2.291341
2024-01-03,sz.000625,16.1800,16.2200,15.6800,15.7900,16.2400,191319084,3038751803.3100,3,2.341500,1,-2.770900,0,14.525081,1.086647,7.728432,2.227849
2024-01-04,sz.000625,15.7800,15.8700,15.2600,15.2900,15.7900,173990423,2685418565.5300,3,2.129400,1,-3.166600,0,14.065136,1.052237,7.483707,2.157303
2024-01-05,sz.000625,15.3000,15.4100,14.8100,14.8900,15.2900,173385449,2622284536.0900,3,2.122000,1,-2.616100,0,13.697179,1.024710,7.287926,2.100866
2024-01-08,sz.000625,14.8000,14.9500,14.4500,14.7900,14.8900,165615799,2440567207.3500,3,2.026900,1,-0.671600,0,13.605190,1.017828,7.238981,2.086757
2024-01-09,sz.000625,14.7800,14.9800,14.6000,14.8100,14.7900,133350665,1968449660.7500,3,1.632000,1,0.135200,0,13.623588,1.019204,7.248770,2.089579
2024-01-10,sz.000625,14.6800,14.7500,14.3300,14.4100,14.8100,179698202,2603563023.7200,3,2.199300,1,-2.700900,0,13.255632,0.991677,7.052990,2.033142
2024-01-11,sz.000625,14.4000,14.9200,14.2800,14.7600,14.4100,196055891,2868680404.3700,3,2.399500,1,2.428900,0,13.577594,1.015763,7.224298,2.082524
2024-01-12,sz.000625,14.6600,14.7900,14.5500,14.5700,14.7600,114671736,1680065678.8700,3,1.403400,1,-1.287300,0,13.402814,1.002688,7.131302,2.055716
2024-01-15,sz.000625,14.5000,15.0500,14.4000,14.7900,14.5700,151141403,2234181904.1000,3,1.849800,1,1.510000,0,13.605190,1.017828,7.238981,2.086757
