date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,psTTM,pcfNcfTTM,pbMRQ
2024-01-02,sz.300014,42.2700,42.2700,40.8500,40.8500,42.2000,19361591,798862106.9300,3,1.040100,1,-3.199100,0,19.580947,1.757491,22.847360,2.483899
2024-01-03,sz.300014,40.6000,41.0800,40.4200,40.9200,40.8500,13904277,566521946.2100,3,0.746900,1,0.171400,0,19.614501,1.760502,22.886510,2.488155
2024-01-04,sz.300014,40.8800,40.8800,39.4000,39.6000,40.9200,17091666,680686508.9800,3,0.918100,1,-3.225800,0,18.981775,1.703712,22.148236,2.407892
2024-01-05,sz.300014,39.4300,41.5100,39.2000,39.4900,39.6000,24625197,993189010.0800,3,1.322800,1,-0.277800,0,18.929048,1.698979,22.086713,2.401204
2024-01-08,sz.300014,39.6500,40.6600,39.1500,39.1500,39.4900,20253341,806026734.1200,3,1.088000,1,-0.861000,0,18.766073,1.684352,21.896551,2.380530
2024-01-09,sz.300014,39.1500,40.1300,38.2000,39.1500,39.1500,22392979,875665882.7900,3,1.202900,1,0.000000,0,18.766073,1.684352,21.896551,2.380530
2024-01-10,sz.300014,38.9500,40.2500,38.3600,39.2300,39.1500,20682743,816601894.4500,3,1.111000,1,0.204300,0,18.804420,1.687793,21.941295,2.385394
2024-01-11,sz.300014,39.1400,42.0000,38.6800,41.3300,39.2300,37380202,1519110479.9300,3,2.008000,1,5.353000,0,19.811029,1.778142,23.115823,2.513086
2024-01-12,sz.300014,41.0800,41.5900,40.7000,40.7600,41.3300,23853333,979845608.8700,3,1.281400,1,-1.379100,0,19.537807,1.753619,22.797023,2.478427
2024-01-15,sz.300014,40.4000,40.6000,39.5000,39.9100,40.7600,15339414,613891642.9100,3,0.824000,1,-2.085400,0,19.130370,1.717049,22.321619,2.426742
2024-01-16,sz.300014,39.7900,41.2000,39.4600,40.5600,39.9100,23539863,951160795.0600,3,1.264500,1,1.628700,0,19.441939,1.745014,22.685163,2.466266
2024-01-17,sz.300014,40.3100,40.3100,38.5100,38.5100,40.5600,26894092,1053552497.8000,3,1.444700,1,-5.054200,0,18.459297,1.656817,21.538600,2.341615
2024-01-18,sz.300014,38.2700,39.5900,37.9600,39.4500,38.5100,25870139,1003414021.7600,3,1.389700,1,2.440900,0,18.909874,1.697258,22.064341,2.398772
