date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,psTTM,pcfNcfTTM,pbMRQ
2024-01-02,sz.000333,54.6300,55.0500,54.2000,54.5600,54.6300,23905697,1305162003.7600,3,0.346900,1,-0.128100,0,11.684438,1.046268,-269.273084,2.453240
2024-01-03,sz.000333,54.5900,54.8000,54.1000,54.4500,54.5600,20689673,1126649739.0900,3,0.300200,1,-0.201600,0,11.662826,1.044333,-268.775015,2.448702
2024-01-04,sz.000333,54.6600,55.3200,54.4500,55.2500,54.4500,26702502,1467886384.8500,3,0.387500,1,1.469200,0,11.832207,1.059500,-272.678480,2.484265
2024-01-05,sz.000333,55.2000,56.0800,54.8500,55.6000,55.2500,30042877,1669357551.2100,3,0.436000,1,0.633500,0,11.907162,1.066212,-274.405855,2.500002
2024-01-08,sz.000333,55.6000,55.6000,54.6200,55.0000,55.6000,27809739,1531117698.7500,3,0.403600,1,-1.079100,0,11.778667,1.054706,-271.444641,2.473024
2024-01-09,sz.000333,54.7100,55.3300,54.1100,55.1700,55.0000,21607041,1184711711.5500,3,0.313600,1,0.309100,0,11.815074,1.057966,-272.283651,2.480668
2024-01-10,sz.000333,55.1700,55.7700,54.8400,55.2200,55.1700,17820813,984854746.1000,3,0.258600,1,0.090600,0,11.825782,1.058925,-272.530419,2.482916
2024-01-11,sz.000333,55.2200,55.4900,54.7300,55.0000,55.2200,21236920,1168392664.9400,3,0.308200,1,-0.398400,0,11.778667,1.054706,-271.444641,2.473024
2024-01-12,sz.000333,54.9000,55.7100,54.5800,55.0000,55.0000,24361080,1343879865.4900,3,0.353400,1,0.000000,0,11.782703,1.055067,-271.537637,2.473871
2024-01-15,sz.000333,54.8400,55.9800,54.6600,55.8800,55.0000,19124097,1063527118.8300,3,0.277400,1,1.600000,0,11.971226,1.071948,-275.882239,2.513453
2024-01-16,sz.000333,55.6100,56.9500,55.1000,56.9200,55.8800,33730399,1903147107.1400,3,0.489300,1,1.861100,0,12.194026,1.091899,-281.016769,2.560232
2024-01-17,sz.000333,56.6300,57.2900,56.3700,56.3700,56.9200,26914126,1530395102.1500,3,0.390400,1,-0.966300,0,12.076199,1.081348,-278.301393,2.535493
2024-01-18,sz.000333,56.7900,56.9900,55.0800,56.4000,56.3700,39023100,2175726535.6100,3,0.566100,1,0.053200,0,12.082626,1.081924,-278.449504,2.536843
2024-01-19,sz.000333,56.0000,56.6000,55.8600,56.1400,56.4000,29937004,1681993909.2200,3,0.434300,1,-0.461000,0,12.026926,1.076936,-277.165872,2.525148
2024-01-22,sz.000333,55.8800,56.6600,55.0800,55.3400,56.1400,35980322,2017295148.7100,3,0.522000,1,-1.425000,0,11.855541,1.061590,-273.216233,2.489164
2024-01-23,sz.000333,55.5200,56.6900,54.8000,56.3800,55.3400,28848518,1612570165.7700,3,0.418500,1,1.879300,0,12.078341,1.081540,-278.350763,2.535943
2024-01-24,sz.000333,56.1500,57.4400,56.0200,57.1900,56.3800,26463721,1503303922.9000,3,0.383900,1,1.436700,0,12.255422,1.097396,-282.431666,2.573122
2024-01-25,sz.000333,57.3000,57.4900,56.2400,56.3500,57.1900,24963629,1412367267.6500,3,0.362100,1,-1.468800,0,12.071915,1.080964,-278.202652,2.534594
2024-01-26,sz.000333,56.3500,57.7500,56.3500,57.5100,56.3500,32745737,1874299632.7300,3,0.475000,1,2.058600,0,12.320422,1.103217,-283.929627,2.586770
2024-01-29,sz.000333,57.9000,59.4800,57.6900,58.6900,57.5100,37498736,2204469369.8700,3,0.543800,1,2.051800,0,12.576862,1.126179,-289.839386,2.640611
2024-01-30,sz.000333,58.7000,59.2000,58.0000,58.2200,58.6900,27373299,1604993046.2000,3,0.397000,1,-0.800800,0,12.476144,1.117161,-287.518300,2.619465
2024-01-31,sz.000333,57.9100,58.9400,57.4200,58.2500,58.2200,25544153,1486711039.1000,3,0.370500,1,0.051500,0,12.482573,1.117736,-287.666455,2.620815
2024-02-01,sz.000333,58.2300,59.4600,58.0000,58.8100,58.2500,30340175,1785789270.8100,3,0.440000,1,0.961400,0,12.602577,1.128482,-290.432003,2.646010
2024-02-02,sz.000333,58.5000,58.8800,57.3100,58.2500,58.8100,28950504,1687829336.9900,3,0.419900,1,-0.952200,0,12.482573,1.117736,-287.666455,2.620815
2024-02-05,sz.000333,58.0000,59.6000,57.8200,59.4500,58.2500,46160268,2724269122.1800,3,0.669400,1,2.060100,0,12.739724,1.140763,-293.592630,2.674806
2024-02-06,sz.000333,59.2600,60.7900,59.0200,59.9500,59.4500,37946385,2279549237.7600,3,0.550300,1,0.841000,0,12.846871,1.150357,-296.061870,2.697302
