date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,psTTM,pcfNcfTTM,pbMRQ
2024-01-02,sz.300782,141.0600,141.4900,132.2100,133.0000,141.0000,6796309,914725076.8500,3,1.527900,1,-5.673800,0,78.607577,19.009775,726.466102,7.492136
2024-01-03,sz.300782,132.5700,133.9000,128.1000,129.0000,133.0000,6701146,872733176.4700,3,1.506500,1,-3.007500,0,76.243440,18.438052,704.617498,7.266808
2024-01-04,sz.300782,129.0100,129.8800,126.2000,127.2900,129.0000,4691989,597764313.5100,3,1.054800,1,-1.325600,0,75.232771,18.193641,695.277219,7.170481
2024-01-05,sz.300782,127.0000,128.0300,125.5100,126.5000,127.2900,3204861,407181419.4200,3,0.720500,1,-0.620600,0,74.765854,18.080725,690.962120,7.125979
2024-01-08,sz.300782,125.2100,126.4700,121.3400,121.4400,126.5000,5252001,643813814.3300,3,1.180700,1,-4.000000,0,71.775219,17.357496,663.323635,6.840940
2024-01-09,sz.300782,122.8000,125.2400,120.3700,121.6000,121.4400,5013630,614899928.4700,3,1.127100,1,0.131800,0,71.869785,17.380365,664.197579,6.849953
2024-01-10,sz.300782,120.7700,121.8400,118.5000,119.7300,121.6000,3934347,471670005.9800,3,0.884500,1,-1.537800,0,70.764551,17.113085,653.983357,6.744612
2024-01-11,sz.300782,119.7000,121.9500,119.0000,121.0700,119.7300,4558882,551084977.9900,3,1.024900,1,1.119200,0,71.556537,17.304612,661.302639,6.820097
2024-01-12,sz.300782,120.6900,122.0000,119.2200,120.6100,121.0700,2908131,351706636.9600,3,0.653800,1,-0.379900,0,71.284661,17.238864,658.790050,6.794184
2024-01-15,sz.300782,119.8000,125.9100,119.5000,122.0600,120.6100,4929317,607170214.4700,3,1.108200,1,1.202200,0,72.141661,17.446113,666.710169,6.875865
2024-01-16,sz.300782,121.8100,123.1800,119.8100,122.8700,122.0600,4715580,573742979.8500,3,1.060100,1,0.663600,0,72.620399,17.561887,671.134511,6.921494
2024-01-17,sz.300782,122.1000,122.3800,118.0200,118.3400,122.8700,4632305,554614251.1200,3,1.041400,1,-3.686800,0,69.943013,16.914411,646.390966,6.666311
2024-01-18,sz.300782,116.8800,121.4900,115.6700,120.1000,118.3400,5491242,645432174.9200,3,1.234500,1,1.487200,0,70.983233,17.165969,656.004352,6.765455
